,Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
5991,3800.0,2008-01-12,home_improvement,634.0,2.09%,752xx,TX,10+ years,0.0
5992,3400.0,2008-01-12,kimeez_0000,565.0,11.91%,802xx,CO,< 1 year,0.0
5993,6500.0,2008-01-12,debt_consolidation,675.0,32.31%,978xx,OR,< 1 year,0.0
5994,8900.0,2008-01-12,debt_consolidation,656.0,54.65%,836xx,ID,10+ years,0.0
5995,5500.0,2008-01-12,kwakuzulu,649.0,17.63%,852xx,AZ,2 years,0.0
5996,4000.0,2008-01-12,dhdenny,610.0,12.2%,787xx,TX,1 year,0.0
5997,5000.0,2008-01-12,momofkaia,644.0,37.3%,804xx,CO,2 years,0.0
5998,20000.0,2008-01-12,debt_consolidation,745.0,16.31%,272xx,NC,2 years,0.0
5999,2500.0,2008-01-12,markgravy,573.0,20.97%,631xx,MO,10+ years,0.0
6000,18000.0,2008-01-12,Getting back to a normal life,746.0,4.17%,342xx,FL,10+ years,0.0
6001,10000.0,2008-01-12,debt_consolidation,671.0,32.76%,816xx,CO,4 years,0.0
6002,2500.0,2008-01-12,LBG,464.0,6.07%,975xx,OR,7 years,0.0
6003,16000.0,2008-01-12,gmcd711,0.0,0%,027xx,MA,4 years,0.0
6004,8000.0,2008-01-12,skyler,413.0,1.2%,836xx,ID,4 years,0.0
6005,2000.0,2008-01-12,debt_consolidation,0.0,3.33%,212xx,MD,4 years,0.0
6006,1500.0,2008-01-12,davideel,496.0,9.82%,754xx,TX,< 1 year,0.0
6007,5000.0,2008-01-12,debt_consolidation,737.0,31.19%,151xx,PA,10+ years,0.0
6008,20000.0,2008-01-12,msbjbelch,589.0,44.03%,481xx,MI,< 1 year,0.0
6009,5000.0,2008-01-12,ladlauren,456.0,12.55%,180xx,PA,2 years,0.0
6010,5000.0,2008-01-12,debt_consolidation,627.0,12.23%,023xx,MA,2 years,0.0
6011,2000.0,2008-01-12,collienna,517.0,10.91%,754xx,TX,1 year,0.0
6012,15000.0,2008-01-12,lil_redmo,632.0,12.1%,630xx,MO,10+ years,0.0
6013,1000.0,2008-01-12,hugh.fennell,497.0,13.89%,049xx,ME,5 years,0.0
6014,10000.0,2008-01-12,abettertomorrow,474.0,4.37%,334xx,FL,1 year,0.0
6015,14000.0,2008-01-12,other,653.0,15.21%,060xx,CT,4 years,0.0
6016,20000.0,2008-01-12,debt_consolidation,685.0,24.38%,708xx,LA,1 year,0.0
6017,2500.0,2008-01-12,debt_consolidation,,100%,750xx,TX,< 1 year,0.0
6018,15000.0,2008-01-12,major_purchase,678.0,16.32%,952xx,CA,6 years,0.0
6019,5000.0,2008-01-12,endoftherainbow,532.0,19.27%,902xx,CA,4 years,0.0
6020,25000.0,2008-01-12,Refi credit cards w/ higer intereest,726.0,8.91%,945xx,CA,6 years,0.0
6021,3000.0,2008-01-12,ronlisa,516.0,17.67%,902xx,CA,< 1 year,0.0
6022,3500.0,2008-01-12,bessamido,619.0,2.8%,280xx,NC,< 1 year,0.0
6023,7500.0,2008-01-12,stillwaters,0.0,0.57%,080xx,NJ,< 1 year,0.0
6024,22500.0,2008-01-12,raptor 1155,582.0,5.33%,465xx,IN,3 years,0.0
6025,20000.0,2008-01-12,debt_consolidation,686.0,25.72%,919xx,CA,10+ years,0.0
6026,5000.0,2008-01-12,TARUS USSERY BUSINESS LOAN,,100%,302xx,GA,< 1 year,0.0
6027,15000.0,2008-01-12,debt_consolidation,,100%,941xx,CA,4 years,0.0
6028,6500.0,2008-01-12,debt_consolidation,704.0,27.94%,811xx,CO,6 years,0.0
6029,3000.0,2008-01-13,rmhorton,445.0,27.82%,318xx,GA,10+ years,0.0
6030,25000.0,2008-01-13,SHADY,671.0,46.72%,235xx,VA,7 years,0.0
6031,14000.0,2008-01-13,Eldon,588.0,8.23%,721xx,AR,10+ years,0.0
6032,2500.0,2008-01-13,suited,650.0,30.03%,630xx,MO,10+ years,0.0
6033,7000.0,2008-01-13,marszee,553.0,6.79%,057xx,VT,3 years,0.0
6034,20000.0,2008-01-13,rxdm156,661.0,32.82%,180xx,PA,10+ years,0.0
6035,14500.0,2008-01-13,Flash777,632.0,16.6%,230xx,VA,< 1 year,0.0
6036,25000.0,2008-01-13,big moe,669.0,41.64%,175xx,PA,10+ years,0.0
6037,15000.0,2008-01-13,Cynmorwie,506.0,56.48%,199xx,DE,2 years,0.0
6038,15000.0,2008-01-13,cyrus8626,475.0,5.18%,189xx,PA,10+ years,0.0
6039,500.0,2008-01-13,dbmarko,622.0,16.59%,212xx,MD,7 years,0.0
6040,20000.0,2008-01-13,tylrsunset,753.0,32.8%,478xx,IN,< 1 year,0.0
6041,7500.0,2008-01-13,dgratitude,651.0,2.45%,336xx,FL,1 year,0.0
6042,4000.0,2008-01-13,joe9306440,568.0,1.39%,125xx,NY,6 years,0.0
6043,10475.0,2008-01-13,Great Investment,689.0,25.17%,230xx,VA,2 years,0.0
6044,20000.0,2008-01-13,mmboo519,565.0,56.46%,334xx,FL,2 years,0.0
6045,13000.0,2008-01-13,debt_consolidation,676.0,52.17%,082xx,NJ,2 years,0.0
6046,25000.0,2008-01-13,kat1,629.0,17.18%,082xx,NJ,8 years,0.0
6047,20000.0,2008-01-13,dmef,529.0,15.01%,492xx,MI,10+ years,0.0
6048,5000.0,2008-01-13,Consolidate debt,617.0,44.03%,114xx,NY,2 years,0.0
6049,18000.0,2008-01-13,Gorving,620.0,10.33%,217xx,MD,< 1 year,0.0
6050,2500.0,2008-01-13,vmatthew,523.0,13.3%,770xx,TX,10+ years,0.0
6051,10100.0,2008-01-13,Consolidate and lower card interest rate,683.0,28.27%,750xx,TX,8 years,0.0
6052,25000.0,2008-01-13,lo57,675.0,51.61%,454xx,OH,10+ years,0.0
6053,2300.0,2008-01-13,mjh42,630.0,1.91%,720xx,AR,4 years,0.0
6054,7500.0,2008-01-13,towman1,541.0,10.06%,796xx,TX,< 1 year,0.0
6055,5000.0,2008-01-13,analeet,639.0,53.66%,328xx,FL,4 years,0.0
6056,20000.0,2008-01-13,jdhallpa,564.0,13.08%,189xx,PA,2 years,0.0
6057,1800.0,2008-01-13,bezele,658.0,2.86%,180xx,PA,1 year,0.0
6058,15000.0,2008-01-13,Elad,619.0,25.7%,325xx,FL,1 year,0.0
6059,15000.0,2008-01-13,debt consolidation,719.0,20.66%,452xx,OH,2 years,0.0
6060,6500.0,2008-01-13,ROEMER,574.0,31.32%,161xx,PA,2 years,0.0
6061,25000.0,2008-01-13,momworker,645.0,9.6%,752xx,TX,< 1 year,0.0
6062,3000.0,2008-01-13,lhofmann,426.0,18.48%,231xx,VA,1 year,0.0
6063,6500.0,2008-01-13,wilsonfam1,558.0,28.82%,161xx,PA,1 year,0.0
6064,12000.0,2008-01-13,debt_consolidation,739.0,13.73%,117xx,NY,3 years,0.0
6065,25000.0,2008-01-13,LiveFree,709.0,45.76%,582xx,ND,10+ years,0.0
6066,25000.0,2008-01-13,ocelot,690.0,56.85%,925xx,CA,3 years,0.0
6067,20000.0,2008-01-13,CookieDL,595.0,34.29%,871xx,NM,2 years,0.0
6068,3500.0,2008-01-13,sbrte5,517.0,22.5%,427xx,KY,4 years,0.0
6069,20000.0,2008-01-13,prosper1,609.0,14.7%,615xx,IL,10+ years,0.0
6070,10000.0,2008-01-13,mjr21999,573.0,30.66%,751xx,TX,6 years,0.0
6071,4000.0,2008-01-13,kellyr,531.0,9.2%,215xx,MD,2 years,0.0
6072,10000.0,2008-01-13,ladybug205,596.0,22.16%,897xx,NV,6 years,0.0
6073,25000.0,2008-01-13,magenta,695.0,34.66%,804xx,CO,< 1 year,0.0
6074,20000.0,2008-01-13,mer1111,672.0,28.77%,341xx,FL,9 years,0.0
6075,20000.0,2008-01-13,educator05,680.0,34.94%,763xx,TX,2 years,0.0
6076,20000.0,2008-01-13,aryjk04,698.0,19.09%,476xx,IN,3 years,0.0
6077,25000.0,2008-01-13,skiotarver,722.0,23.91%,774xx,TX,10+ years,0.0
6078,15000.0,2008-01-13,daddy3boys,581.0,14.52%,261xx,WV,3 years,0.0
6079,14000.0,2008-01-13,poordvl,637.0,46.49%,240xx,VA,4 years,0.0
6080,25000.0,2008-01-13,Thomas A.,729.0,20.58%,466xx,IN,4 years,0.0
6081,25000.0,2008-01-13,sweetmoney,571.0,3.52%,937xx,CA,1 year,0.0
6082,10000.0,2008-01-13,semperfi2005,659.0,10.62%,335xx,FL,1 year,0.0
6083,3500.0,2008-01-13,mike031476,468.0,17.16%,180xx,PA,< 1 year,0.0
6084,18000.0,2008-01-13,debt_consolidation,783.0,56%,148xx,NY,9 years,0.0
6085,25000.0,2008-01-13,KTBodts,612.0,3.29%,074xx,NJ,10+ years,0.0
6086,25000.0,2008-01-13,jb8448,689.0,56.95%,925xx,CA,< 1 year,0.0
6087,12000.0,2008-01-13,shutters,675.0,22.26%,026xx,MA,10+ years,0.0
6088,1000.0,2008-01-13,jimbow,746.0,33.74%,774xx,TX,10+ years,0.0
6089,15000.0,2008-01-13,debt_consolidation,707.0,54.57%,212xx,MD,10+ years,0.0
6090,9000.0,2008-01-13,dill,620.0,53.03%,476xx,IN,10+ years,0.0
6091,5000.0,2008-01-13,jhannar,632.0,17.31%,490xx,MI,2 years,0.0
6092,2000.0,2008-01-13,kathi,643.0,55.15%,852xx,AZ,1 year,0.0
6093,25000.0,2008-01-13,Tlainnc,697.0,25.1%,275xx,NC,< 1 year,0.0
6094,20000.0,2008-01-13,allene,647.0,21.95%,750xx,TX,4 years,0.0
6095,7000.0,2008-01-13,Dez0770,576.0,16.89%,161xx,PA,3 years,0.0
6096,25000.0,2008-01-13,ella,612.0,19.13%,980xx,WA,4 years,0.0
6097,6000.0,2008-01-13,radioman,630.0,2.91%,346xx,FL,< 1 year,0.0
6098,5000.0,2008-01-13,borrower1,614.0,12.38%,168xx,PA,10+ years,0.0
6099,10000.0,2008-01-13,kasey,724.0,46.22%,181xx,PA,10+ years,0.0
6100,5000.0,2008-01-13,nursey,660.0,17.04%,346xx,FL,1 year,0.0
6101,5000.0,2008-01-13,mommaL,423.0,27.32%,208xx,MD,6 years,0.0
6102,4500.0,2008-01-13,fetida33,529.0,26.37%,328xx,FL,8 years,0.0
6103,2000.0,2008-01-13,phone/car bill 1800,694.0,6.97%,809xx,CO,3 years,0.0
6104,8500.0,2008-01-13,lr3031,658.0,19.27%,334xx,FL,< 1 year,0.0
6105,7000.0,2008-01-13,cnukem1,684.0,32.22%,527xx,IA,10+ years,0.0
6106,25000.0,2008-01-13,astringf,649.0,26.01%,921xx,CA,< 1 year,0.0
6107,10000.0,2008-01-13,wnellatrebor,411.0,35.33%,334xx,FL,< 1 year,0.0
6108,6000.0,2008-01-13,success2008,577.0,5.04%,921xx,CA,< 1 year,0.0
6109,1500.0,2008-01-13,nicntan2,680.0,10.44%,580xx,ND,9 years,0.0
6110,18875.0,2008-01-13,"Dyslexia Educational Center ,Florida",641.0,1.23%,328xx,FL,1 year,0.0
6111,7000.0,2008-01-13,Devilsfan,662.0,23.97%,274xx,NC,< 1 year,0.0
6112,8000.0,2008-01-13,kitten,752.0,34.1%,953xx,CA,1 year,0.0
6113,25000.0,2008-01-13,vlewis,595.0,11.6%,721xx,AR,2 years,0.0
6114,15000.0,2008-01-13,rtemple,644.0,27.38%,750xx,TX,10+ years,0.0
6115,2500.0,2008-01-13,lucy1995,643.0,37.61%,145xx,NY,3 years,0.0
6116,10000.0,2008-01-13,Ddirtyjeans13,579.0,17.22%,159xx,PA,10+ years,0.0
6117,20000.0,2008-01-13,debt_consolidation,661.0,41.28%,454xx,OH,10+ years,0.0
6118,4000.0,2008-01-13,Terrace,632.0,17.87%,148xx,NY,10+ years,0.0
6119,5000.0,2008-01-13,lobojohn,454.0,0%,151xx,PA,10+ years,0.0
6120,1000.0,2008-01-13,LMofFL,588.0,15.7%,342xx,FL,3 years,0.0
6121,16025.0,2008-01-13,mlsa913,665.0,41.09%,142xx,NY,1 year,0.0
6122,1500.0,2008-01-13,litehouse,529.0,0%,284xx,NC,2 years,0.0
6123,12000.0,2008-01-13,mrkevin,475.0,16.22%,597xx,MT,1 year,0.0
6124,20000.0,2008-01-13,IgD40,714.0,23.51%,344xx,FL,10+ years,0.0
6125,25000.0,2008-01-13,lasdlieutenant,617.0,13.85%,920xx,CA,< 1 year,0.0
6126,5000.0,2008-01-13,rosaposley,415.0,17.46%,207xx,MD,2 years,0.0
6127,11000.0,2008-01-13,Ronda,691.0,17.29%,301xx,GA,2 years,0.0
6128,16000.0,2008-01-13,debt_consolidation,729.0,30.24%,212xx,MD,10+ years,0.0
6129,25000.0,2008-01-13,jamesw,684.0,94.74%,640xx,MO,10+ years,0.0
6130,5400.0,2008-01-13,daboop,612.0,17.31%,284xx,NC,5 years,0.0
6131,6800.0,2008-01-13,Son of Robin,618.0,34.09%,040xx,ME,10+ years,0.0
6132,12000.0,2008-01-13,Mark D,758.0,1.28%,282xx,NC,3 years,0.0
6133,2500.0,2008-01-13,jcteck88,574.0,4.24%,120xx,NY,3 years,0.0
6134,25000.0,2008-01-13,Tish,630.0,14.49%,600xx,IL,3 years,0.0
6135,10000.0,2008-01-13,dinachapman,619.0,31.76%,750xx,TX,< 1 year,0.0
6136,25000.0,2008-01-13,mamapants54,659.0,53.18%,173xx,PA,10+ years,0.0
6137,11000.0,2008-01-13,sweetheart05687,479.0,0%,063xx,CT,1 year,0.0
6138,15000.0,2008-01-13,debt_consolidation,,100%,331xx,FL,10+ years,0.0
6139,5000.0,2008-01-13,Saving for down payment,643.0,0.3%,222xx,VA,< 1 year,0.0
6140,4000.0,2008-01-13,genovegas,614.0,18.12%,440xx,OH,< 1 year,0.0
6141,7500.0,2008-01-13,carlosq1,593.0,25.55%,331xx,FL,7 years,0.0
6142,4500.0,2008-01-13,rayscott8760,617.0,5.52%,330xx,FL,4 years,0.0
6143,12000.0,2008-01-13,debt_consolidation,720.0,35.86%,322xx,FL,< 1 year,0.0
6144,15000.0,2008-01-13,bball,703.0,32.05%,917xx,CA,1 year,0.0
6145,25000.0,2008-01-13,elane,674.0,12.89%,212xx,MD,10+ years,0.0
6146,8000.0,2008-01-13,olimsucks,613.0,7.88%,117xx,NY,5 years,0.0
6147,10000.0,2008-01-13,zacharyg,571.0,2.25%,129xx,NY,1 year,0.0
6148,15000.0,2008-01-13,nchope,653.0,14.4%,284xx,NC,< 1 year,0.0
6149,10000.0,2008-01-13,CHEVY64,518.0,0.84%,378xx,TN,3 years,0.0
6150,10000.0,2008-01-13,Pay roll ,648.0,8.34%,802xx,CO,8 years,0.0
6151,25000.0,2008-01-13,pepster95,518.0,15.29%,080xx,NJ,3 years,0.0
6152,25000.0,2008-01-13,jimtinker,711.0,20.63%,331xx,FL,10+ years,0.0
6153,25000.0,2008-01-13,Debt Consolidation Loan,712.0,3.33%,941xx,CA,9 years,0.0
6154,10000.0,2008-01-13,Lisac815,582.0,24.49%,450xx,OH,< 1 year,0.0
6155,25000.0,2008-01-13,danstpete,545.0,14.04%,337xx,FL,2 years,0.0
6156,25000.0,2008-01-13,simplify,633.0,33.48%,926xx,CA,6 years,0.0
6157,19000.0,2008-01-13,I owe 4 credit card companies  and would like  to consolidate them into one payment each month.,675.0,60.08%,786xx,TX,1 year,0.0
6158,7000.0,2008-01-13,Good Bye AMEX,678.0,45.65%,300xx,GA,4 years,0.0
6159,5000.0,2008-01-13,Will consolidateing credit cards into one monthly payment.  I have already canceled  a couple that were to high on interest.,665.0,35.63%,786xx,TX,7 years,0.0
6160,15000.0,2008-01-13,debt_consolidation,644.0,42.39%,141xx,NY,6 years,0.0
6161,16000.0,2008-01-13,Help!,578.0,24.45%,802xx,CO,2 years,0.0
6162,5000.0,2008-01-13,empjar,507.0,0.93%,674xx,KS,< 1 year,0.0
6163,4000.0,2008-01-13,alleyoup,535.0,0%,474xx,IN,1 year,0.0
6164,10000.0,2008-01-13,visionsam,0.0,0%,113xx,NY,3 years,0.0
6165,5000.0,2008-01-13,bertha,603.0,99.92%,631xx,MO,< 1 year,0.0
6166,25000.0,2008-01-13,benson,610.0,28.98%,980xx,WA,< 1 year,0.0
6167,10000.0,2008-01-13,jewels1262,458.0,2.2%,610xx,IL,< 1 year,0.0
6168,10500.0,2008-01-13,sweep9,474.0,6.07%,220xx,VA,2 years,0.0
6169,2500.0,2008-01-13,imegenstarr,449.0,1.5%,784xx,TX,< 1 year,0.0
6170,25000.0,2008-01-13,Terri,,100%,275xx,NC,< 1 year,0.0
6171,5000.0,2008-01-13,scout1,713.0,28.31%,283xx,NC,9 years,0.0
6172,10000.0,2008-01-13,bonzo,647.0,59.49%,800xx,CO,10+ years,0.0
6173,6000.0,2008-01-13,simonmaria,673.0,22.2%,604xx,IL,< 1 year,0.0
6174,6000.0,2008-01-13,zella21,637.0,27.99%,616xx,IL,4 years,0.0
6175,1000.0,2008-01-13,TOM1959,510.0,17.98%,605xx,IL,< 1 year,0.0
6176,8500.0,2008-01-13,holycross,544.0,0%,980xx,WA,2 years,0.0
6177,20000.0,2008-01-13,Glenn,638.0,16.22%,142xx,NY,6 years,0.0
6178,22350.0,2008-01-13,UPDATE MAIL ETC BUSINESS & EDUCATION $$,693.0,27.26%,956xx,CA,10+ years,0.0
6179,15000.0,2008-01-13,Marilyn,604.0,18.97%,920xx,CA,7 years,0.0
6180,22000.0,2008-01-13,Ray Gibson,676.0,26.47%,957xx,CA,10+ years,0.0
6181,25000.0,2008-01-13,BOBEEE,677.0,25.15%,346xx,FL,< 1 year,0.0
6182,11000.0,2008-01-13,hrgconsulting,632.0,21.03%,208xx,MD,5 years,0.0
6183,20000.0,2008-01-13,pepster04,616.0,5.89%,080xx,NJ,< 1 year,0.0
6184,15000.0,2008-01-13,ladysaw624,531.0,0.86%,066xx,CT,1 year,0.0
6185,15000.0,2008-01-13,toasty,478.0,29.46%,501xx,IA,1 year,0.0
6186,10000.0,2008-01-13,EMMEHOU,507.0,17.36%,770xx,TX,5 years,0.0
6187,5000.0,2008-01-13,elaineb28,565.0,6%,088xx,NJ,2 years,0.0
6188,2500.0,2008-01-13,van_bean,568.0,19.2%,181xx,PA,10+ years,0.0
6189,5000.0,2008-01-13,other,722.0,50%,180xx,PA,< 1 year,0.0
6190,800.0,2008-01-13,"Hi - I would like the money to finally pay off a medical debt from 2004.  I am fortunate now to be able to use my education in my wonderful job.  I had to move in October to be closer to my job since I was commuting 130 miles per day.  I have a house where I live and I did not sell my house where I came from yet.  I do have two house payments but can afford them.  I would like to have this debt paid off because it will improve my  FICO score.  I had to have emergency surgery in grad school and was off work for over 5 months.  I graduated on time thanks to lots of hard work.  In my current situation it is difficult to come up with the money to pay this debt off.  Any help is appreciated!  This is the best job I have ever had.  Before I made only $9.00 per hours to maybe $13.00 an hours as a clinical social worker.  Now I make over $70,000 a year counting my pension.",666.0,27.94%,524xx,IA,< 1 year,0.0
6191,3000.0,2008-01-13,manykids,428.0,4.25%,662xx,KS,2 years,0.0
6192,19000.0,2008-01-13,ARTSM8,577.0,27.33%,600xx,IL,10+ years,0.0
6193,5000.0,2008-01-13,vsilver818,507.0,9.69%,277xx,NC,10+ years,0.0
6194,8000.0,2008-01-13,phil76,498.0,51.1%,770xx,TX,2 years,0.0
6195,15000.0,2008-01-13,purpleprincess104,584.0,14.68%,066xx,CT,1 year,0.0
6196,10000.0,2008-01-13,tjs0620,463.0,0.56%,334xx,FL,2 years,0.0
6197,19000.0,2008-01-13,tete,553.0,57.2%,925xx,CA,3 years,0.0
6198,10850.0,2008-01-13,consolidation,692.0,28.73%,770xx,TX,10+ years,0.0
6199,25000.0,2008-01-13,Duluth,698.0,44.28%,558xx,MN,10+ years,0.0
6200,15000.0,2008-01-13,Tazzed4lyf,690.0,36.88%,275xx,NC,9 years,0.0
6201,16150.0,2008-01-13,bostonray,527.0,9.3%,760xx,TX,5 years,0.0
6202,16500.0,2008-01-13,Hopewellcouple4,655.0,30.52%,238xx,VA,< 1 year,0.0
6203,15000.0,2008-01-13,Anderson Help,448.0,12.83%,681xx,NE,10+ years,0.0
6204,12000.0,2008-01-13,burnslou,639.0,51.65%,070xx,NJ,10+ years,0.0
6205,25000.0,2008-01-13,lgoldie,639.0,24.77%,782xx,TX,10+ years,0.0
6206,15000.0,2008-01-13,rickovol,591.0,10.15%,379xx,TN,10+ years,0.0
6207,25000.0,2008-01-13,tonyde,648.0,20.6%,467xx,IN,10+ years,0.0
6208,8500.0,2008-01-13,Pombo3,661.0,81.52%,770xx,TX,2 years,0.0
6209,10000.0,2008-01-13,other,717.0,4.18%,137xx,NY,3 years,0.0
6210,3000.0,2008-01-13,NICKIE1724,517.0,12.02%,796xx,TX,2 years,0.0
6211,10000.0,2008-01-13,Christian214,631.0,23.81%,606xx,IL,3 years,0.0
6212,15000.0,2008-01-13,Bandit,768.0,33.92%,750xx,TX,7 years,0.0
6213,25000.0,2008-01-13,ljtton,665.0,12.9%,130xx,NY,8 years,0.0
6214,10000.0,2008-01-13,cliffy39,0.0,1.13%,158xx,PA,4 years,0.0
6215,8000.0,2008-01-13,kenneth,515.0,6.89%,782xx,TX,4 years,0.0
6216,4200.0,2008-01-13,Onebigdad,687.0,14.5%,467xx,IN,3 years,0.0
6217,15000.0,2008-01-13,brian furbay,622.0,19.75%,446xx,OH,6 years,0.0
6218,3500.0,2008-01-13,other,629.0,0%,917xx,CA,1 year,0.0
6219,2500.0,2008-01-13,rebecca,502.0,22.34%,802xx,CO,< 1 year,0.0
6220,5000.0,2008-01-13,roadracer,507.0,0%,665xx,KS,2 years,0.0
6221,8000.0,2008-01-13,I would like to consolidate debt on two - three credit  cards.  I am currently paying TOO much on interest between the various lenders and am hoping to save money by consolidating. ,704.0,29.29%,151xx,PA,1 year,0.0
6222,5000.0,2008-01-13,Dianne,715.0,46.58%,298xx,SC,10+ years,0.0
6223,20000.0,2008-01-13,cloak2005,630.0,13.35%,074xx,NJ,8 years,0.0
6224,25000.0,2008-01-13,cheri6722,511.0,41.68%,331xx,FL,10+ years,0.0
6225,15000.0,2008-01-13,debt_consolidation,744.0,59.46%,207xx,MD,10+ years,0.0
6226,25000.0,2008-01-13,sadiem,592.0,22.09%,193xx,PA,< 1 year,0.0
6227,5500.0,2008-01-13,TLD1227,592.0,6.14%,152xx,PA,5 years,0.0
6228,2000.0,2008-01-13,TwoB4myself,451.0,5.11%,766xx,TX,2 years,0.0
6229,5000.0,2008-01-13,mommarulz,664.0,81.75%,926xx,CA,8 years,0.0
6230,20300.0,2008-01-13,debt_consolidation,,100%,322xx,FL,10+ years,0.0
6231,25000.0,2008-01-13,Hole,685.0,21.55%,315xx,GA,10+ years,0.0
6232,12000.0,2008-01-13,pilgrim344,671.0,30.8%,273xx,NC,< 1 year,0.0
6233,25000.0,2008-01-13,thephade,563.0,0%,809xx,CO,3 years,0.0
6234,4200.0,2008-01-13,other,,100%,654xx,MO,4 years,0.0
6235,15000.0,2008-01-13,debt_consolidation,711.0,40.17%,820xx,WY,1 year,0.0
6236,7000.0,2008-01-13,RickC,596.0,28.14%,940xx,CA,1 year,0.0
6237,11000.0,2008-01-13,mut,0.0,0%,276xx,NC,< 1 year,0.0
6238,10000.0,2008-01-13,Hisega,761.0,0%,577xx,SD,< 1 year,0.0
6239,9500.0,2008-01-13,School,729.0,2.49%,945xx,CA,2 years,0.0
6240,3500.0,2008-01-13,dmd1,647.0,32.19%,217xx,MD,10+ years,0.0
6241,8000.0,2008-01-13,Saturn Vue Finance,669.0,28.84%,681xx,NE,5 years,0.0
6242,25000.0,2008-01-13,wayman1957,648.0,74.65%,720xx,AR,6 years,0.0
6243,1000.0,2008-01-13,anthony_c,601.0,24.6%,701xx,LA,1 year,0.0
6244,6900.0,2008-01-13,I chose not to live in the past and take full responsibility for my past financial mistakes.  I am working towards my future in hopes someday soon I can give back by helping others on this  I have worked diligently to improve my credit.  I want to consolidate some debt at a better rate.    Debt owed Car repair shop-$1600@25% Credit card-$1000@14.9% Credit card-$4200@18@,643.0,4.32%,577xx,SD,4 years,0.0
6245,5000.0,2008-01-13,major_purchase,,100%,633xx,MO,10+ years,0.0
6246,20000.0,2008-01-13,shelly123,592.0,32.62%,212xx,MD,10+ years,0.0
6247,4000.0,2008-01-13,kells0944,593.0,14.7%,173xx,PA,< 1 year,0.0
6248,4000.0,2008-01-13,velester1,536.0,5.89%,641xx,MO,10+ years,0.0
6249,5000.0,2008-01-13,tartac,593.0,2.89%,546xx,WI,10+ years,0.0
6250,25000.0,2008-01-13,"I would like to consolidate all of my existing debt [i.e., credit card and bank loan(s)].  ",651.0,44.03%,080xx,NJ,< 1 year,0.0
6251,5000.0,2008-01-13,begoode,651.0,7.88%,234xx,VA,3 years,0.0
6252,10000.0,2008-01-13,sutherland avenue,594.0,1.02%,782xx,TX,1 year,0.0
6253,16000.0,2008-01-13,MickeyLily,639.0,3.26%,606xx,IL,2 years,0.0
6254,20000.0,2008-01-13,TamWal,646.0,34.65%,919xx,CA,10+ years,0.0
6255,5000.0,2008-01-13,my pain,606.0,3.91%,186xx,PA,10+ years,0.0
6256,25000.0,2008-01-13,OG17,666.0,28.04%,765xx,TX,5 years,0.0
6257,20000.0,2008-01-13,tommyfrank,632.0,22.36%,531xx,WI,10+ years,0.0
6258,5500.0,2008-01-13,Guire,516.0,28.1%,597xx,MT,5 years,0.0
6259,7000.0,2008-01-13,btiry08,368.0,0%,591xx,MT,2 years,0.0
6260,10000.0,2008-01-13,debt_consolidation,681.0,45.88%,597xx,MT,8 years,0.0
6261,3500.0,2008-01-13,finian,602.0,0%,972xx,OR,10+ years,0.0
6262,25000.0,2008-01-13,Hard Worker,635.0,18.69%,601xx,IL,3 years,0.0
6263,25000.0,2008-01-13,VANSK,720.0,32.15%,346xx,FL,< 1 year,0.0
6264,25000.0,2008-01-13,redluxy,659.0,30.89%,958xx,CA,4 years,0.0
6265,12000.0,2008-01-13,ramses57,616.0,17.61%,117xx,NY,5 years,0.0
6266,2000.0,2008-01-13,Supersizeddiva,0.0,0%,606xx,IL,< 1 year,0.0
6267,22000.0,2008-01-13,Doitright,661.0,14.95%,286xx,NC,< 1 year,0.0
6268,8000.0,2008-01-13,other,693.0,8.95%,265xx,WV,10+ years,0.0
6269,8000.0,2008-01-13,debt_consolidation,684.0,13.73%,228xx,VA,8 years,0.0
6270,25000.0,2008-01-13,Ladybuckeye,546.0,22.09%,260xx,WV,10+ years,0.0
6271,2500.0,2008-01-13,delby5,492.0,19.64%,936xx,CA,7 years,0.0
6272,5000.0,2008-01-13,Wanna be dept free,707.0,30.56%,493xx,MI,5 years,0.0
6273,9000.0,2008-01-13,hhartel,476.0,19.84%,300xx,GA,4 years,0.0
6274,12000.0,2008-01-13,emsdisaster,592.0,32.08%,639xx,MO,5 years,0.0
6275,500.0,2008-01-13,shoman8872,398.0,5.06%,212xx,MD,1 year,0.0
6276,16000.0,2008-01-13,mr.300,594.0,17.08%,672xx,KS,< 1 year,0.0
6277,10000.0,2008-01-13,other,721.0,24.88%,760xx,TX,2 years,0.0
6278,25000.0,2008-01-13,ponchielee,619.0,14.02%,605xx,IL,10+ years,0.0
6279,2000.0,2008-01-13,yrfriendbs,664.0,16.14%,837xx,ID,10+ years,0.0
6280,4500.0,2008-01-13,tnavonrep101,475.0,42.49%,238xx,VA,5 years,0.0
6281,3000.0,2008-01-13,pooh42975,664.0,33.76%,028xx,RI,10+ years,0.0
6282,10000.0,2008-01-13,snowprincessk2,548.0,21.19%,328xx,FL,< 1 year,0.0
6283,25000.0,2008-01-13,georgie,595.0,11.76%,605xx,IL,< 1 year,0.0
6284,20000.0,2008-01-13,michaelandtracy06,719.0,52.46%,282xx,NC,1 year,0.0
